Time,Value
10395,97.4
10400,97.4
10405,104.2
10410,104.2
10415,103.1
10420,105.1
10425,105.1
10430,113.4
10435,113.4
10440,113.4
10445,111.7
10450,111.7
10455,111.7
10460,124.4
10465,124.4
10470,110.4
10475,110.4
10480,110.4
10485,97
10490,112
10495,112
10500,142.7
10505,142.7
10510,128.8
10515,128.8
10520,128.8
10525,127.1
10530,135.7
10535,135.7
10540,135.7
10545,104.2
10550,110.2
10555,132.3
10560,132.3
10565,110.9
10570,132.5
10575,156.4
10580,156.4
10585,156.4
10590,126.9
10595,126.9
10600,120.2
10605,120.2
10610,116.9
10615,128.5
10620,128.5
10625,128.5
10630,111.4
10635,111.4
10640,142.4
10645,142.4
10650,129
10655,129
10660,129
10665,153.6
10670,153.6
10675,133.7
10680,133.7
10685,97.7
10690,128.8
10695,128.8
10700,128.8
10705,121
10710,121
10715,110.5
10720,110.5
10725,110.5
10730,124
10735,124
10740,124
10745,90
10750,140.5
10755,140.5
10760,112.6
10765,136.2
10770,136.2
10775,136.2
10780,116.7
10785,116.7
10790,103.2
10795,112.9
10800,126.9
10805,126.9
10810,126.9
10815,121.4
10820,121.4
10825,120.2
10830,120.2
10835,112.5
10840,123.6
10845,123.6
10850,123.6
10855,108.8
10860,113.8
10865,113.8
10870,102.6
10875,102.6
10880,102.6
10885,114.2
10890,114.2
10895,102.4
10900,102.4
10905,127.9
10910,127.9
10915,127.9
10920,102
10925,103.3
10930,112.5
10935,112.5
10940,100.6
10945,134.6
10950,134.6
10955,134.6
10960,111.1
10965,143.8
10970,143.8
10975,104.8
10980,104.8
10985,118
10990,118
10995,111
11000,111
11005,111
11010,108.9
11015,137.3
11020,137.3
11025,124.1
11030,124.1
11035,124.1
11040,99
11045,99
11050,98.3
11055,98.3
11060,89.5
11065,149.1
11070,183.8
11075,183.8
11080,107.1
11085,107.1
11090,102.1
11095,115.4
11100,115.4
11105,115.4
11110,90.8
11115,92.9
11120,92.9
11125,87.7
11130,87.7
11135,82.9
11140,82.9
11145,82.9
11150,82.8
11155,82.8
11160,79.5
11165,90.8
11170,99.4
11175,99.4
11180,110.5
11185,110.5
11190,106.9
11195,106.9
11200,106.9
11205,117.6
11210,117.6
11215,86.6
11220,86.6
11225,85.9
11230,86.1
11235,87
11240,89.9
11245,89.9
11250,93.8
11255,110.9
11260,110.9
11265,99.7
11270,99.7
11275,98.7
11280,103.3
11285,103.3
11290,101.2
11295,101.2
11300,101.2
11305,95.6
11310,95.6
11315,92.8
11320,92.8
11325,92.8
11330,91.4
11335,125.5
11340,125.5
11345,117.3
11350,117.3
11355,117.3
11360,109.3
11365,109.3
11370,129.6
11375,129.6
11380,129.6
11385,99.5
11390,122.6
11395,122.6
11400,122.6
11405,102.2
11410,102.2
11415,101.8
11420,101.8
11425,101.8
11430,93.5
11435,93.5
11440,95.7
11445,114.3
11450,114.3
11455,116.8
11460,116.8
11465,96.9
11470,96.9
11475,104.1
11480,104.1
11485,99.6
11490,99.6
11495,105.9
11500,105.9
11505,105.9
11510,99.6
11515,111.5
11520,111.5
11525,94.4
11530,101.8
11535,101.8
11540,111.6
11545,111.6
11550,111.6
11555,106
11560,106
11565,106
11570,103
11575,120.4
11580,120.4
11585,120.4
11590,102.2
11595,102.2
11600,99.8
11605,99.8
11610,101.5
11615,107.5
11620,140.6
11625,140.6
11630,140.6
11635,144.1
11640,144.1
11645,115.9
11650,115.9
11655,115.9
11660,92.3
11665,93.2
11670,93.2
11675,92.7
11680,92.7
11685,97.1
11690,100.1
11695,101.1
11700,101.1
11705,101.1
11710,101.1
11715,101.1
11720,129.1
11725,129.1
11730,129.1
11735,116.8
11740,116.8
11745,101.9
11750,101.9
11755,101.9
11760,101.5
11765,101.5
11770,117.4
11775,117.4
11780,89.3
11785,95.1
11790,113.7
11795,113.7
11800,113.7
11805,99.2
11810,99.2
11815,98.4
11820,106.9
11825,113.8
11830,113.8
11835,113.8
11840,104.5
11845,114.2
11850,114.2
11855,107.3
11860,107.3
11865,85.8
11870,86.8
11875,90
11880,90
11885,115.4
11890,115.4
11895,102.7
11900,102.7
11905,99.9
11910,99.9
11915,99.9
11920,96.7
11925,96.7
11930,99.9
11935,111.1
11940,111.1
11945,100.7
11950,100.7
11955,100.7
11960,95.6
11965,104.5
11970,104.5
11975,91.1
11980,100.1
11985,100.1
11990,100.1
11995,99.1
12000,99.1
12005,97.9
12010,97.9
12015,103.6
12020,103.6
12025,103.6
12030,101.6
12035,101.6
12040,96.7
12045,96.7
12050,101
12055,101
12060,101
12065,96.1
12070,96.1
12075,96.1
12080,93
12085,96.6
12090,96.6
12095,96.6
12100,105.3
12105,105.3
12110,91.9
12115,101.2
12120,101.2
12125,94.5
12130,94.5
12135,94.5
12140,110.5
12145,158.2
12150,158.2
12155,99.2
12160,99.2
12165,99.2
12170,94.8
12175,94.8
12180,112.2
12185,112.2
12190,129.7
12195,129.7
12200,103.5
12205,103.5
12210,103.5
12215,101.2
12220,101.2
12225,97.3
12230,97.3
12235,97.3
12240,101.1
12245,101.1
12250,101.1
12255,99.3
12260,101.4
12265,101.4
12270,96.5
12275,96.5
12280,96.5
12285,97.5
12290,106
12295,106
12300,108.5
12305,108.5
12310,93.5
12315,93.5
12320,93.5
12325,89.5
12330,91.4
12335,97.3
12340,97.3
12345,91.9
12350,97.9
12355,97.9
12360,97.9
12365,96.8
12370,102.5
12375,104.9
12380,104.9
12385,104.9
12390,96.7
12395,96.7
12400,88.1
12405,95.7
12410,95.7
12415,95.7
12420,96
12425,104.9
12430,104.9
12435,104.9
12440,89.9
12445,98.8
12450,98.8
12455,97.2
12460,97.2
12465,97.2
12470,97.2
12475,97.2
12480,96.1
12485,96.1
12490,96.1
12495,91.5
12500,97.1
12505,112.1
12510,112.1
12515,106
12520,106
12525,106
12530,95.5
12535,113.6
12540,113.6
12545,113.6
12550,94.3
12555,95.4
12560,95.4
12565,102.4
12570,102.4
12575,102.4
12580,89.6
12585,89.6
12590,95.3
12595,95.3
12600,95.3
12605,94
12610,98
12615,98.8
12620,98.8
12625,97.5
12630,108.1
12635,108.1
12640,100.3
12645,100.3
12650,100.3
12655,96.3
12660,96.3
12665,99
12670,99
12675,91.1
12680,91.1
12685,91.1
12690,96.7
12695,96.7
12700,103.4
12705,106.4
12710,106.4
12715,106.4
12720,95.8
12725,100
12730,100
12735,100
12740,97.5
12745,97.5
12750,98.7
12755,98.7
12760,91.2
12765,110
12770,112.8
12775,112.8
12780,94.9
12785,94.9
12790,130.4
12795,130.4
12800,105.6
12805,105.6
12810,105.6
12815,95.6
12820,95.6
12825,92
12830,94.1
12835,94.1
12840,94.1
12845,87.9
12850,88.8
12855,88.8
12860,90.2
12865,90.2
12870,103.9
12875,103.9
12880,91.7
12885,92.7
12890,96.1
12895,96.1
12900,94.3
12905,94.3
12910,94.3
12915,91
12920,97.8
12925,97.8
12930,98.3
12935,98.3
12940,97.3
12945,97.3
12950,97.3
12955,110.7
12960,110.7
12965,105.7
12970,105.7
12975,92.1
12980,92.1
12985,92.1
12990,89.2
12995,89.2
13000,123.4
13005,123.4
13010,123.4
13015,112.5
13020,112.5
13025,112.5
13030,93.8
13035,93.8
13040,86.2
13045,89.1
13050,93.5
13055,93.5
13060,93.5
13065,89.8
13070,94.7
13075,94.7
13080,110.4
13085,110.4
13090,110.4
13095,101.7
13100,101.7
13105,89.9
13110,89.9
13115,92.3
13120,92.3
13125,85.3
13130,85.3
13135,85.3
13140,101
13145,101
13150,91.7
13155,91.7
13160,91.7
13165,80.4
13170,80.4
13175,109.3
13180,109.3
13185,83.1
13190,83.1
13195,90.4
13200,90.4
13205,90.4
13210,89.7
13215,89.7
13220,89.7
13225,99.9
13230,99.9
13235,90.9
13240,90.9
13245,90.9
13250,82.6
13255,84.6
13260,93.2
13265,93.2
13270,83.9
13275,83.9
13280,87.7
13285,87.7
13290,84.7
13295,84.7
13300,91.3
13305,91.3
13310,87.4
13315,87.4
13320,87.4
13325,80
13330,80
13335,88.9
13340,88.9
13345,88.9
13350,92.4
13355,97.5
13360,97.5
13365,97.5
13370,96.5
13375,96.5
13380,81.4
13385,90.2
13390,91.1
13395,110.6
13400,110.6
13405,96.8
13410,96.8
13415,96.8
13420,77.4
13425,77.4
13430,81.9
13435,81.9
13440,81.9
13445,80.6
13450,80.6
13455,77
13460,84.7
13465,92
13470,92
13475,92
13480,89.7
13485,89.7
13490,84.6
13495,84.6
13500,85.3
13505,85.3
13510,101.3
13515,101.3
13520,87.7
13525,87.7
13530,87.7
13535,83.4
13540,83.4
13545,99.8
13550,99.8
13555,99.8
13560,97.1
13565,97.1
13570,94.8
13575,94.8
13580,94.8
13585,81.8
13590,81.8
13595,82.1
13600,82.1
13605,89.7
13610,89.7
13615,124.7
13620,124.7
13625,94.2
13630,94.2
13635,94.2
13640,87.7
13645,87.7
13650,98.9
13655,98.9
13660,98.9
13665,94.7
13670,94.7
13675,88.3
13680,88.3
13685,88.3
13690,78.1
13695,78.1
13700,75.2
13705,87.1
13710,87.1
13715,88.4
13720,88.4
13725,88.4
13730,82.9
13735,82.9
13740,79.2
13745,79.2
13750,79.2
13755,85.1
13760,85.1
13765,90.5
13770,90.5
13775,89.5
13780,89.5
13785,89.5
13790,76.1
13795,88.9
13800,88.9
13805,79.9
13810,79.9
13815,80.7
13820,80.7
13825,80.7
13830,76.5
13835,84.7
13840,84.7
13845,84.7
13850,82.1
13855,87
13860,87
13865,87
13870,85.3
13875,85.3
13880,87.7
13885,87.7
13890,107.6
13895,107.6
13900,107.6
13905,90.5
13910,90.5
13915,73.3
13920,84.4
13925,84.4
13930,84.5
13935,84.5
13940,84.5
13945,88.9
13950,88.9
13955,77.8
13960,77.8
13965,93.4
13970,93.4
13975,93.4
13980,71.5
13985,71.5
13990,72.2
13995,79.4
14000,88.1
14005,94.3
14010,94.3
14015,94.3
14020,73.8
14025,73.8
14030,111.1
14035,111.1
14040,88.4
14045,88.4
14050,88.4
14055,94.1
14060,94.1
14065,94.1
14070,72.7
14075,72.7
14080,115.7
14085,115.7
14090,115.7
14095,89.4
14100,89.4
14105,83.4
14110,83.4
14115,80.7
14120,80.7
14125,80.7
14130,70
14135,74
14140,105
14145,105
14150,91.7
14155,91.7
14160,91.7
14165,78.5
14170,78.5
14175,67.8
14180,83.6
14185,83.6
14190,88.9
14195,88.9
14200,89.1
14205,89.1
14210,93.3
14215,93.3
14220,93.3
14225,85.6
14230,85.6
14235,108.3
14240,108.3
14245,80.9
14250,80.9
14255,84.9
14260,84.9
14265,84.9
14270,70.2
14275,74.1
14280,74.1
14285,77.3
14290,77.3
14295,70.5
14300,70.5
14305,70.5
14310,63.2
14315,108.2
14320,108.2
14325,97.3
14330,97.3
14335,97.3
14340,81.7
14345,81.7
14350,68.5
14355,80.8
14360,80.8
14365,77.9
14370,90.8
14375,90.8
14380,89.5
14385,89.5
14390,89.5
14395,85
14400,97.5
14405,97.5
14410,96.7
14415,96.7
14420,96.7
14425,79
14430,79
14435,77.4
14440,78.9
14445,78.9
14450,78.9
14455,80.7
14460,80.7
14465,87.5
14470,87.5
14475,86
14480,86
14485,86
14490,85.9
14495,85.9
14500,90.9
14505,90.9
14510,74.9
14515,104.9
14520,104.9
14525,64.8
14530,69.1
14535,69.1
14540,74.8
14545,97.5
14550,97.5
14555,82.5
14560,82.5
14565,82.5
14570,77.5
14575,77.5
14580,67.2
14585,67.2
14590,74.3
14595,74.3
14600,74.3
14605,102.3
14610,102.3
14615,70
14620,70
14625,85.6
14630,85.6
14635,85.6
14640,74.5
14645,74.5
14650,77.2
14655,81.6
14660,81.6
14665,81.6
14670,69.9
14675,84.6
14680,85.4
14685,85.4
14690,78.8
14695,85.5
14700,85.5
14705,73.7
14710,79.6
14715,79.6
14720,79.6
14725,67.9
14730,71.4
14735,73.4
14740,73.9
14745,73.9
14750,99.7
14755,99.7
14760,99.7
14765,91
14770,91
14775,110
14780,110
14785,110
14790,79.6
14795,83.2
14800,85.1
14805,85.1
14810,77.6
14815,77.6
14820,77.6
14825,69.8
14830,93.5
14835,93.5
14840,101.3
14845,101.3
14850,87.6
14855,87.6
14860,87.6
14865,79.1
14870,79.1
14875,76.9
14880,76.9
14885,87.4
14890,87.4
14895,130.1
14900,130.1
14905,130.1
14910,78.8
14915,78.8
14920,77
14925,114.5
14930,114.5
14935,86.6
14940,86.6
14945,86.6
14950,76.6
14955,76.6
14960,123.5
14965,123.5
14970,123.5
14975,89.8
14980,89.8
14985,79.5
14990,79.5
14995,88.8
15000,103.7
15005,103.7
15010,93.4
15015,93.4
15020,93.4
15025,93.3
15030,93.3
15035,83
15040,83
15045,83
15050,81.8
15055,81.8
15060,93.8
15065,93.8
15070,87.6
15075,87.6
15080,87.6
15085,84.8
15090,84.8
15095,80.9
15100,80.9
15105,62.8
15110,78.7
15115,78.7
15120,78.7
15125,76.2
15130,76.2
15135,76.2
15140,75.9
15145,87.5
15150,87.5
15155,87.5
15160,86
15165,107
15170,130.5
15175,130.5
15180,92.1
15185,92.1
15190,92.1
15195,82
15200,82
15205,73.6
15210,73.6
15215,75.6
15220,90.7
15225,90.7
15230,89.2
15235,89.2
15240,89.2
15245,91.8
15250,91.8
15255,81.2
15260,95.9
15265,95.9
15270,95.9
15275,88.5
15280,88.5
15285,74.3
15290,75.7
15295,75.7
15300,75.7
15305,68.6
15310,82.6
15315,82.6
15320,85.3
15325,85.3
15330,85.3
15335,85.8
15340,85.8
15345,79.6
15350,109.6
15355,110.9
15360,110.9
15365,110.9
15370,86.9
15375,86.9
15380,77.3
15385,77.3
15390,78.8
15395,84.2
15400,84.2
15405,84.2
15410,102.4
15415,103.9
15420,103.9
15425,99.8
15430,99.8
15435,89.3
15440,89.3
15445,95.3
15450,95.3
15455,87.6
15460,87.6
15465,87.6
15470,84.7
15475,84.7
15480,83.6
15485,83.6
15490,90.4
15495,90.4
15500,79.2
15505,79.2
15510,79.2
15515,78.7
15520,88.6
15525,101
15530,101
15535,77
15540,84
15545,84
15550,81.3
15555,81.3
15560,106.5
15565,106.5
15570,71.3
15575,71.3
15580,71.2
15585,77.3
15590,77.3
15595,91.6
15600,91.6
15605,103.8
15610,103.8
15615,82.5
15620,82.6
15625,82.6
15630,104.9
15635,104.9
15640,79.5
15645,81.6
15650,81.6
15655,78
15660,82.8
15665,82.8
15670,82.8
15675,76.9
15680,76.9
15685,110.2
15690,110.2
15695,88.1
15700,88.1
15705,88.1
15710,79.5
15715,100.7
15720,100.7
15725,75.2
15730,77.1
15735,79.1
15740,110.6
15745,110.6
15750,85.4
15755,85.4
15760,86.9
15765,86.9
15770,66.9
15775,66.9
15780,66.9
15785,68.1
15790,68.1
15795,92.1
15800,92.1
15805,84.6
15810,84.6
15815,84.6
15820,78.1
15825,83.3
15830,83.3
15835,73.4
15840,81.3
15845,96.2
15850,96.2
15855,96.2
15860,77.1
15865,77.1
15870,82.1
15875,93.6
15880,114.6
15885,114.6
15890,114.6
15895,93.5
15900,93.5
15905,84.3
15910,102.8
15915,102.8
15920,102.8
15925,93.4
15930,93.4
15935,82.8
15940,82.8
15945,82.8
15950,79.7
15955,91.1
15960,91.1
15965,75.2
15970,76.2
15975,76.2
15980,75.6
15985,131.8
15990,131.8
15995,83.3
16000,88.4
16005,95.7
16010,102.3
16015,105.4
16020,105.4
16025,78.3
16030,95.2
16035,95.2
16040,95.2
16045,70.9
16050,86.2
16055,86.2
16060,78.6
16065,78.6
16070,78.6
16075,77.4
16080,98.8
16085,98.8
16090,98.8
16095,84.4
16100,93.2
16105,93.2
16110,63.5
16115,63.5
16120,71
16125,107.4
16130,107.4
16135,107.4
16140,91.2
16145,91.2
16150,91.2
16155,76.8
16160,76.8
16165,85.9
16170,85.9
16175,89.8
16180,89.8
16185,89.8
16190,91.7
16195,91.7
16200,82.7
16205,93.3
16210,111.9
16215,111.9
16220,111.9
16225,85.6
16230,85.6
16235,96.3
16240,96.3
16245,84.9
16250,84.9
16255,84.9
16260,79.1
16265,79.1
16270,83.7
16275,83.7
16280,79
16285,92.9
16290,92.9
16295,92.9
16300,95.2
16305,95.2
16310,77.7
16315,77.7
16320,70.9
16325,70.9
16330,70.9
16335,69.7
16340,83
16345,83
16350,83
16355,74.8
16360,74.8
16365,74.3
16370,74.3
16375,76.3
16380,76.3
16385,78.2
16390,88.4
16395,88.4
16400,113
16405,113
16410,92.5
16415,92.5
16420,92.5
16425,88.2
16430,88.2
16435,72.4
16440,72.4
16445,81.1
16450,81.1
16455,81.1
16460,93.2
16465,93.2
16470,93.2
16475,90.5
16480,90.5
16485,96.8
16490,96.8
16495,79.3
16500,90.5
16505,90.5
16510,90.5
16515,89.2
16520,90.3
16525,93.2
16530,93.2
16535,91.3
16540,91.3
16545,83.9
16550,83.9
16555,87.7
16560,87.7
16565,72.9
16570,72.9
16575,85.8
16580,85.8
16585,75
16590,75
16595,86.3
16600,86.3
16605,84.2
16610,118
16615,118
16620,69.7
16625,78.6
16630,78.8
16635,89
16640,89
16645,89
16650,77.8
16655,77.8
16660,71.6
16665,71.6
16670,96.1
16675,96.1
16680,96.1
16685,89.7
16690,89.7
16695,96.6
16700,96.6
16705,96.6
16710,82.6
16715,82.6
16720,75.8
16725,75.8
16730,118.8
16735,118.8
16740,118.8
16745,113.7
16750,113.7
16755,88.6
16760,88.6
16765,106.6
16770,106.6
16775,106.6
16780,83
16785,87.4
16790,96
16795,96
16800,90.5
16805,91.6
16810,91.6
16815,84.9
16820,84.9
16825,84.9
16830,84.6
16835,84.6
16840,96.3
16845,96.3
16850,79.8
16855,79.8
16860,79.8
16865,69.7
16870,71.4
16875,85.8
16880,85.8
16885,85.8
16890,79.4
16895,79.4
16900,73.6
16905,73.6
16910,86.1
16915,86.1
16920,86.1
16925,78.8
16930,78.8
16935,78.1
16940,78.1
16945,75
16950,87.8
16955,106
16960,106
16965,97.6
16970,97.6
16975,106
16980,106
16985,107.6
16990,107.6
16995,107.6
17000,123.9
17005,123.9
17010,123.9
17015,113.2
17020,113.2
17025,77.9
17030,77.9
17035,77.9
17040,75.6
17045,75.6
17050,76.8
17055,99.2
17060,99.2
17065,99.2
17070,83.1
17075,97.6
17080,97.6
17085,75.7
17090,75.7
17095,75.7
17100,81.3
17105,81.3
17110,81.3
17115,84.5
17120,84.5
17125,81.8
17130,81.8
17135,72.9
17140,72.9
17145,72.9
17150,94.9
17155,94.9
17160,67.8
17165,73.7
17170,73.7
17175,100.1
17180,100.1
17185,80.5
17190,80.5
17195,101
17200,101
17205,88.9
17210,88.9
17215,88.9
17220,99.8
17225,99.8
17230,91.4
17235,91.4
17240,83.4
17245,83.4
17250,110.2
17255,110.2
17260,110.2
17265,104.8
17270,104.8
17275,94.4
17280,94.4
17285,94.4
17290,89.2
17295,94.8
17300,94.8
17305,94.8
17310,77.6
17315,101.9
17320,101.9
17325,66.5
17330,77.5
17335,77.5
17340,80.7
17345,80.7
17350,85.9
17355,85.9
17360,65.7
17365,65.7
17370,65.7
17375,88.1
17380,88.1
17385,88.1
17390,76.5
17395,76.5
17400,76.5
17405,89.2
17410,89.2
17415,82.5
17420,82.5
17425,84.2
17430,84.2
17435,84.2
17440,53.1
17445,53.1
17450,20.2
17455,20.2
17460,15.8
17465,27
17470,62.5
17475,62.5
17480,33.6
17485,33.6
17490,33.6
17495,17.9
17500,17.9
17505,20.6
17510,20.6
17515,20.6
17520,15.7
17525,15.7
17530,16.7
17535,16.7
17540,15.6
17545,15.6
17550,15.6
17555,16.3
17560,16.3
17565,16.3
17570,15.5
17575,81.6
17580,81.6
17585,81.6
17590,39.1
17595,39.1
17600,17.9
17605,17.9
17610,23
17615,23
17620,23
17625,38.7
17630,45
17635,62.2
17640,62.2
17645,31.6
17650,96.3
17655,96.3
17660,96.3
17665,45.5
17670,45.5
17675,27.1
17680,27.1
17685,24.2
17690,24.2
17695,24.2
17700,26.7
17705,41.2
17710,43.2
17715,43.2
17720,26.7
17725,26.7
17730,26.7
17735,29.6
17740,39.5
17745,39.5
17750,32.7
17755,37.7
17760,37.7
17765,28.9
17770,28.9
17775,28.9
17780,43.7
17785,56.7
17790,56.7
17795,49.9
17800,49.9
17805,49.9
17810,29.6
17815,29.6
17820,21.2
17825,23.3
17830,38.6
17835,38.9
17840,38.9
17845,74.1
17850,74.1
17855,36.9
17860,36.9
17865,30.9
17870,30.9
17875,30.9
17880,24.9
17885,44.2
17890,44.2
17895,25.6
17900,25.6
17905,28.1
17910,28.1
17915,28.1
17920,18.3
17925,18.3
17930,17.9
17935,35.2
17940,35.2
17945,21.9
17950,21.9
17955,21.9
17960,50.1
17965,50.1
17970,50.1
17975,35
17980,35
17985,17.5
17990,33.5
17995,33.5
18000,30.4
18005,30.4
18010,17.8
18015,17.8
18020,18.5
18025,18.5
18030,17.3
18035,17.3
18040,17.3
18045,16.3
18050,17.8
18055,17.8
18060,17.8
18065,22.9
18070,22.9
18075,17.5
18080,24.3
18085,59
18090,59
18095,59
18100,30.6
18105,30.6
18110,16.1
18115,16.1
18120,16.8
18125,16.8
18130,14.5
18135,14.5
18140,15.7
18145,15.7
18150,17
18155,17
18160,16.3
18165,16.3
18170,16.3
18175,16.4
18180,16.4
18185,18.3
18190,18.3
18195,18.6
18200,18.6
18205,18.6
18210,16.7
18215,16.7
18220,15.3
18225,15.3
18230,16.1
18235,16.1
18240,15.7
18245,16
18250,16
18255,16
18260,16.3
18265,16.3
18270,16.6
18275,16.6
18280,16.3
18285,16.3
18290,16.3
18295,15.7
18300,15.8
18305,15.8
18310,15.8
18315,15.3
18320,16.4
18325,16.4
18330,16.4
18335,15.7
18340,16.1
18345,17.3
18350,17.3
18355,17.3
18360,16.1
18365,16.1
18370,15.9
18375,15.9
18380,15.9
18385,15.9
18390,15.9
18395,17.6
18400,17.6
18405,16.5
18410,16.5
18415,16.2
18420,16.2
18425,16.2
18430,17.6
18435,17.6
18440,17.6
18445,16
18450,16.7
18455,16.7
18460,16.6
18465,16.6
18470,16.6
18475,16.2
18480,16.5
18485,16.5
18490,15.4
18495,15.8
18500,16.2
18505,16.2
18510,16.2
18515,16
18520,16
18525,17.8
18530,17.8
18535,17.8
18540,14.8
18545,15.5
18550,16.1
18555,16.1
18560,15.6
18565,16.6
18570,16.6
18575,16.6
18580,16.3
18585,16.3
18590,16.3
18595,17
18600,17
18605,15.6
18610,17.1
18615,17.1
18620,17.1
18625,16.5
18630,17.5
18635,17.5
18640,17.5
18645,16.3
18650,16.3
18655,16.3
18660,16.3
18665,16.3
18670,18.1
18675,18.1
18680,16
18685,16
18690,16
18695,15.6
18700,15.6
18705,17.6
18710,17.6
18715,16.3
18720,16.3
18725,16.3
18730,17
18735,17
18740,17
18745,16.3
18750,16.3
18755,16.8
18760,16.8
18765,17.8
18770,17.8
18775,16.2
18780,16.2
18785,17.2
18790,17.2
18795,17.2
18800,16.6
18805,16.6
18810,16.6
18815,16.6
18820,17.7
18825,17.7
18830,17.7
18835,16
18840,16
18845,15.8
18850,15.8
18855,15.8
18860,15.7
18865,15.9
18870,16.1
18875,16.1
18880,15.9
18885,15.9
18890,15.9
18895,16.9
18900,16.9
18905,16.4
18910,16.4
18915,16.6
18920,17.9
18925,17.9
18930,15.9
18935,15.9
18940,15.9
18945,17.5
18950,17.5
18955,15.7
18960,15.7
18965,16.7
18970,16.7
18975,16.6
18980,16.6
18985,16.6
18990,15.8
18995,15.8
19000,15.8
19005,16
19010,16
19015,16
19020,16.2
19025,16.5
19030,16.5
19035,16.5
19040,16.7
19045,16.7
19050,16.7
19055,16.3
19060,16.3
19065,16.4
19070,16.4
19075,16.3
19080,16.3
19085,16.5
19090,16.5
19095,16.5
19100,17.7
19105,17.7
19110,16.1
19115,16.1
19120,16.6
19125,16.6
19130,16.6
19135,15.3
19140,15.3
19145,16.1
19150,16.1
19155,16.1
19160,16.1
19165,18.1
19170,18.1
19175,17.2
19180,17.2
19185,16.9
19190,16.9
19195,16.9
19200,15.8
19205,15.8
19210,17.6
19215,17.6
19220,17.6
19225,16.6
19230,16.8
19235,18.1
19240,18.1
19245,17.5
19250,17.5
19255,17.5
19260,17.3
19265,17.3
19270,16.5
19275,17.5
19280,17.5
19285,16
19290,18.5
19295,18.5
19300,17
19305,17
19310,17
19315,16.9
19320,16.9
19325,16.3
19330,16.9
19335,16.9
19340,17.3
19345,17.3
19350,17.3
19355,16.7
19360,16.7
19365,16.4
19370,17.2
19375,17.2
19380,17.2
19385,17
19390,17
19395,16.5
19400,19.1
19405,19.1
19410,19.1
19415,16.2
19420,17.4
19425,17.4
19430,17.4
19435,16.5
19440,16.5
19445,15.9
19450,17.4
19455,17.4
19460,17.4
19465,17.5
19470,17.5
19475,15.4
19480,16.8
19485,16.8
19490,16.8
19495,16.4
19500,16.4
19505,15.7
19510,16.7
19515,16.7
19520,16.3
19525,16.3
19530,16.3
19535,16.2
19540,16.3
19545,16.5
19550,16.5
